Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,Chandra-Home,0.02349,0.106667,1,20,7,1,7,16,1192,225,0.788991,109,23,0.814815,27,5,0,1,1,0.796164,0.041096,9,9,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,Chandra-Home,0.012202,0.061093,0,18,3,0,8,11,1721,311,0.883871,155,18,0.884615,78,9,0.833333,6,1,0.884915,0.019802,6,6,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",Chandra-Home,0.046654,0.078534,5,177,16,2,33,25,4244,764,0.853448,348,51,0.848837,172,26,0,4,4,0.876293,0.020464,15,15,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,Chandra-Home,0.109145,0.138629,53,73,244,25,33,31,3390,642,0.773026,304,69,0.689873,158,49,0.785714,14,3,0.878187,0.018927,12,10,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,Chandra-Home,0.084699,0.13494,1,174,11,0,34,22,2196,415,0.778761,226,50,0.72973,74,20,0,3,3,0.78037,0.031496,12,11,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,Chandra-Home,0.153846,0.117647,120,1,3,12,0,6,806,153,0.75,64,16,0.741935,31,8,-1.8,5,14,0.844687,0.072727,12,12,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,Chandra-Home,0.052314,0.07864,27,243,16,3,42,29,5467,941,0.879195,447,54,0.858824,255,36,0.5,2,1,0.874426,0.015521,14,12,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",Chandra-Home,0.087597,0.208392,7,304,16,0,114,35,3733,715,0.762058,311,74,0.770642,109,25,0.555556,9,4,0.615646,0.046589,28,28,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",Chandra-Home,0.027721,0.057248,1,153,9,0,37,25,5880,1083,0.887097,496,56,0.87234,235,30,0.5,6,3,0.905913,0.010516,11,10,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,Chandra-Home,0.062652,0.137371,19,195,18,1,44,48,3703,677,0.734177,316,84,0.676471,136,44,0.764706,17,4,0.760879,0.018927,12,12,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,Chandra-Home,0.153868,0.132353,434,73,46,27,16,47,3594,680,0.803815,367,72,0.86014,286,40,-0.823529,17,31,0.802483,0.034732,24,24,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,Chandra-Home,0.030589,0.07978,9,102,9,3,30,25,3923,727,0.872727,330,42,0.761905,63,15,0,2,2,0.86321,0.02,14,14,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,Chandra-Home,0.035135,0.1,14,35,3,0,8,21,1480,290,0.792857,140,29,0.807018,57,11,0,1,1,0.80059,0.067376,19,19,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,Chandra-Home,0.19581,0.159269,302,112,44,2,33,26,2339,383,0.74,200,52,0.735714,140,37,0.7,10,3,0.770018,0.025568,9,9,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",Chandra-Home,0.039672,0.060976,1,141,3,0,28,12,3655,656,0.886667,300,34,0.883721,172,20,0.666667,6,2,0.910697,0.011146,7,7,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,Chandra-Home,0.036551,0.121951,3,29,7,3,10,12,1067,205,0.802198,91,18,0.777778,45,10,0.5,4,2,0.823445,0.030303,6,6,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,Chandra-Home,0.079145,0.084536,272,136,14,34,20,28,5332,970,0.873541,514,65,0.87234,282,36,-1.4,5,12,0.893738,0.019309,19,19,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,Chandra-Home,0.123086,0.188811,58,117,26,9,29,16,1633,286,0.745098,153,39,0.794872,78,16,0.5,4,2,0.810951,0.022556,6,6,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,Chandra-Home,0.011386,0.052925,0,23,0,0,11,8,2020,359,0.895706,163,17,0.925,80,6,0.666667,3,1,0.916819,0.008621,3,3,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,Chandra-Home,0.05157,0.102941,4,213,13,0,42,35,4460,748,0.835165,364,60,0.803828,209,41,0,3,3,0.827212,0.035411,25,20,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,Chandra-Home,0.01557,0.090426,1,28,2,0,18,16,1991,376,0.887006,177,20,0.893333,75,8,0.666667,3,1,0.843466,0.030726,11,11,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,Chandra-Home,0.020517,0.094421,2,22,3,0,10,12,1316,233,0.81982,111,20,0.808511,47,9,0.666667,3,1,0.832299,0.022422,5,5,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",Chandra-Home,0.108859,0.197856,295,316,12,46,80,77,5723,1026,0.702213,497,148,0.659933,297,101,0.5,2,1,0.788971,0.039315,39,25,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,Chandra-Home,0.00572,0.029246,0,25,3,0,13,13,4895,889,0.94,350,21,0.921788,179,14,0,1,1,0.94849,0.010274,9,9,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,Chandra-Home,0.01486,0.056075,4,13,0,1,5,6,1144,214,0.897196,107,11,0.883721,43,5,0,2,2,0.912367,0.014286,3,3,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,Chandra-Home,0.081579,0.109649,6,206,5,0,37,13,2660,456,0.850622,241,36,0.142857,14,12,0,3,3,0.843521,0.01432,6,6,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,Chandra-Home,0.018182,0.069544,9,22,8,2,8,19,2145,417,0.873684,190,24,0.815789,38,7,0.928571,14,1,0.871703,0.014599,6,5,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,Chandra-Home,0.052474,0.244444,5,32,33,1,14,40,1334,225,0.533333,105,49,0.627451,51,19,0,1,1,0.529005,0.033019,7,7,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,Chandra-Home,0.045426,0.098246,36,21,15,0,8,20,1585,285,0.834356,163,27,0.894737,57,6,0.526316,19,9,0.838951,0.025271,7,6,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,Chandra-Home,0.023628,0.120301,0,32,2,0,17,15,1439,266,0.780488,123,27,0.785714,14,3,0.5,2,1,0.801642,0.040161,10,10,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",Chandra-Home,0.029862,0.155211,43,35,2,0,16,54,2679,451,0.69697,231,70,0.65,140,49,0,1,1,0.72875,0.068966,30,21,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,Chandra-Home,0.032016,0.121528,2,43,2,0,20,15,1468,288,0.807407,135,26,0.5,4,2,0,1,1,0.797893,0.041045,11,11,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,Chandra-Home,0.053435,0.186722,4,58,8,0,29,16,1310,241,0.887931,116,13,0.857143,28,4,0.75,12,3,0.596613,0.009434,2,2,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,Chandra-Home,0.015799,0.070352,1,13,3,0,7,7,1076,199,0.913043,92,8,0.964286,28,1,0,1,1,0.878465,0.010417,2,2,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,Chandra-Home,0.018797,0.06087,0,25,0,0,10,4,1330,230,0.891892,111,12,0.666667,9,3,0,2,2,0.911514,0.009091,2,2,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",Chandra-Home,0.018421,0.075188,0,13,1,0,5,5,760,133,0.84375,64,10,0.857143,7,1,0,1,1,0.87707,0.039062,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,Chandra-Home,0.012492,0.042623,0,18,1,0,6,7,1521,305,0.933333,180,12,0.978723,47,1,0,1,1,0.922014,0.016722,5,5,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,Chandra-Home,0.008289,0.026316,0,11,0,0,4,2,1327,228,0.962264,106,4,1,2,0,0,1,1,0.960125,0.008929,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",Chandra-Home,0.035963,0.07518,55,143,3,0,30,43,5589,971,0.856512,453,65,0.785047,214,46,0,3,3,0.864954,0.026567,25,23,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Chandra-Home,0.042564,0.093233,20,142,4,0,29,33,3900,665,0.830769,325,55,0.772277,101,23,0.9,10,1,0.841813,0.02044,13,7,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Chandra-Home,0.016514,0.054487,4,19,4,1,8,8,1635,312,0.90411,146,14,0.928571,70,5,0.8,5,1,0.91157,0.019672,6,6,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Chandra-Home,0.022167,0.048718,1,31,13,0,8,11,2030,390,0.92228,193,15,0.901235,81,8,0,1,1,0.911815,0.007853,3,3,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Chandra-Home,0.226134,0.217252,0,337,42,0,64,4,1676,313,0.712418,153,44,0.642857,70,25,-3,3,12,0.752174,0.004016,1,1,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,Chandra-Home,0.048743,0.173913,46,18,0,0,8,36,1313,253,0.671875,128,42,0.483871,62,32,0.8,5,1,0.673903,0.106122,26,22,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Chandra-Home,0.077458,0.172414,20,28,30,2,7,21,1007,174,0.703297,91,27,0.575758,33,14,1,1,0,0.689765,0.08284,14,14,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",Chandra-Home,0.0764,0.139013,13,165,13,1,36,25,2500,446,0.742991,214,55,0.625,80,30,0,3,3,0.788089,0.03163,13,11,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Chandra-Home,0.025,0.1,4,20,4,0,8,12,1120,200,0.791209,91,19,0.857143,42,6,0.8,5,1,0.822312,0.041667,8,8,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Chandra-Home,0.044959,0.133829,24,38,4,3,14,19,1468,269,0.751773,141,35,0.6,25,10,0.875,8,1,0.762916,0.031008,8,8,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Chandra-Home,0.084526,0.254753,110,13,1,0,5,62,1467,263,0.45,120,66,0.125,56,49,0,1,1,0.452208,0.158915,41,40,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",Chandra-Home,0.106848,0.179894,8,182,30,3,28,37,2059,378,0.731818,220,59,0.416667,36,21,0.333333,3,2,0.690911,0.033994,12,12,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Chandra-Home,0.023077,0.097345,0,15,0,0,7,4,650,113,0.804348,46,9,0.884615,26,3,0,1,1,0.845081,0,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Chandra-Home,0.021304,0.058824,0,29,4,0,9,7,1549,272,0.872,125,16,0.769231,13,3,0.5,2,1,0.903965,0.011407,3,3,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Chandra-Home,0.114695,0.196629,15,189,20,2,37,31,1953,356,0.663158,190,64,0.425,40,23,0.375,8,5,0.689988,0.024922,8,8,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",Chandra-Home,0.052714,0.20332,2,40,25,0,18,31,1271,241,0.792553,188,39,0.910256,78,7,0.949153,59,3,0.590646,0.008969,2,2,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,Chandra-Home,0.012811,0.057851,2,15,0,0,6,8,1327,242,0.891667,120,13,0.833333,6,1,0.888889,9,1,0.898208,0.016949,4,4,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,Chandra-Home,0.017757,0.069686,10,46,1,0,22,18,3210,574,0.867925,265,35,1,19,0,0.333333,3,2,0.87347,0.021739,12,12,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,Chandra-Home,0.061807,0.091139,4,67,74,1,22,13,2346,395,0.871429,210,27,0.862385,109,15,-0.833333,6,11,0.873115,0.010695,4,4,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,Chandra-Home,0.014513,0.061069,2,17,2,0,8,8,1447,262,0.888889,117,13,0.666667,6,2,0,1,1,0.891415,0.007874,2,2,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,Chandra-Home,0.016949,0.073394,4,15,1,0,8,8,1180,218,0.87234,94,12,0.857143,42,6,0,1,1,0.883408,0.02381,5,5,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,Chandra-Home,0.023734,0.084813,35,29,3,0,11,32,2823,507,0.823276,232,41,0.776699,103,23,0.833333,6,1,0.826698,0.022177,11,11,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,Chandra-Home,0.046902,0.084974,27,204,15,3,40,39,5245,965,0.842975,484,76,0.82449,245,43,0.666667,9,3,0.859552,0.022629,21,20,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,Chandra-Home,0.023529,0.03125,0,20,10,1,4,2,1275,224,0.956522,115,5,0.928571,56,4,0.5,2,1,0.954855,0.004525,1,1,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,Chandra-Home,0.076305,0.110778,12,135,5,0,22,15,1992,334,0.813187,182,34,0.698795,83,25,0,1,1,0.817698,0.025641,8,8,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",Chandra-Home,0.028649,0.128788,4,15,2,2,6,9,733,132,0.786885,61,13,0.73913,23,6,0,1,1,0.793621,0.054688,7,7,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,Chandra-Home,0.016438,0.053957,10,14,0,0,5,10,1460,278,0.876033,121,15,0.846154,52,8,0,1,1,0.898865,0.018315,5,4,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",Chandra-Home,0.090146,0.171521,12,135,14,1,26,26,1786,309,0.709877,162,47,0.565217,46,20,0.833333,6,1,0.721892,0.059859,17,13,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,Chandra-Home,0.020509,0.060606,2,22,1,2,6,6,1219,231,0.878261,115,14,0.876923,65,8,0.8,5,1,0.907833,0.008811,2,2,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,Chandra-Home,0.046519,0.086888,46,99,12,5,21,29,3375,633,0.85567,291,42,0.703704,54,16,0.5,2,1,0.871447,0.009724,6,5,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",Chandra-Home,0.023272,0.09205,7,57,2,0,22,22,2836,478,0.84,225,36,0.333333,6,4,0.5,4,2,0.837592,0.030702,14,14,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",Chandra-Home,0.084242,0.111386,2,165,3,0,30,15,2018,404,0.804233,189,37,0.416667,24,14,0,3,3,0.828826,0.010695,4,4,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",Chandra-Home,0.078647,0.137255,3,182,8,0,36,27,2454,459,0.723301,206,57,0.363636,22,14,0,4,4,0.772416,0.030733,13,13,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,Chandra-Home,0.02595,0.094737,5,22,1,0,9,9,1079,190,0.877193,114,14,0.714286,14,4,0.6,5,2,0.838495,0.01105,2,2,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",Chandra-Home,0.07642,0.118677,42,164,16,0,26,35,2905,514,0.811189,286,54,0.644231,104,37,0,3,3,0.78036,0.028689,14,12,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,Chandra-Home,0.027421,0.088305,24,34,6,0,11,26,2334,419,0.840376,213,34,0.775,40,9,0.727273,11,3,0.843729,0.044118,18,18,1753,1750-1774
Ogilby - 1671 - America_page_399.md,Chandra-Home,0.135314,0.150485,262,55,11,33,13,16,2424,412,0.784753,223,48,0.7,70,21,-2,3,9,0.856374,0.053241,23,20,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,Chandra-Home,0.024413,0.054054,0,26,0,0,7,3,1065,185,0.904255,94,9,0.714286,7,2,0,1,1,0.920279,0.005618,1,1,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,Chandra-Home,0.023077,0.106383,4,20,0,0,10,10,1040,188,0.840426,94,15,1,8,0,0.8,5,1,0.808797,0.02809,5,5,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,Chandra-Home,0.024635,0.055556,11,11,5,0,5,6,1096,198,0.914286,105,9,1,12,0,0.692308,13,4,0.912938,0.020725,4,4,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,Chandra-Home,0.055992,0.138955,94,126,51,7,31,79,4840,842,0.741935,434,112,0.480519,77,40,0.375,8,5,0.755052,0.031785,26,21,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",Chandra-Home,0.026336,0.1,0,27,8,0,12,13,1329,250,0.788991,109,23,0.794872,39,8,0,2,2,0.827437,0.033613,8,8,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",Chandra-Home,0.236984,0.31058,174,575,43,31,97,54,3342,586,0.48318,327,169,0.465753,73,39,0.333333,15,10,0.627137,0.021154,11,11,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",Chandra-Home,0.077006,0.210634,20,125,69,7,21,75,2779,489,0.679856,278,89,0.720588,136,38,0.869565,23,3,0.63241,0.044211,21,19,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,Chandra-Home,0.147721,0.267296,54,195,20,1,39,45,1821,318,0.537143,175,81,0.307692,65,45,0,3,3,0.588171,0.071429,20,19,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",Chandra-Home,0.155327,0.353542,293,742,401,45,166,343,9245,1567,0.481728,903,468,0.540865,416,191,0.75,16,4,0.455118,0.029046,42,39,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",Chandra-Home,0.030683,0.103321,8,25,11,3,7,18,1434,271,0.878173,197,24,0.727273,11,3,0,2,2,0.815114,0.018727,5,5,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,Chandra-Home,0.015497,0.064516,2,15,0,0,8,6,1097,217,0.879121,91,11,0.904762,21,2,0.75,4,1,0.906429,0.004785,1,1,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,Chandra-Home,0.024731,0.104651,2,20,1,0,9,9,930,172,0.813953,86,16,0.90625,32,3,0,1,1,0.830391,0.042945,7,7,1684,1675-1699
